"id,date,store_nbr,family,sales,onpromotion"
"993,2013-01-01,37,BEVERAGES,0.0,0"
"994,2013-01-01,37,BOOKS,0.0,0"
"995,2013-01-01,37,BREAD/BAKERY,0.0,0"
"996,2013-01-01,37,CELEBRATION,0.0,0"
"997,2013-01-01,37,CLEANING,0.0,0"
"998,2013-01-01,37,DAIRY,0.0,0"
"999,2013-01-01,37,DELI,0.0,0"
"1000,2013-01-01,37,EGGS,0.0,0"
"1001,2013-01-01,37,FROZEN FOODS,0.0,0"
"1002,2013-01-01,37,GROCERY I,0.0,0"
"1003,2013-01-01,37,GROCERY II,0.0,0"
"1004,2013-01-01,37,HARDWARE,0.0,0"
"1005,2013-01-01,37,HOME AND KITCHEN I,0.0,0"
"1006,2013-01-01,37,HOME AND KITCHEN II,0.0,0"
"1007,2013-01-01,37,HOME APPLIANCES,0.0,0"
"1008,2013-01-01,37,HOME CARE,0.0,0"
"1009,2013-01-01,37,LADIESWEAR,0.0,0"
"1010,2013-01-01,37,LAWN AND GARDEN,0.0,0"
"1011,2013-01-01,37,LINGERIE,0.0,0"
"1012,2013-01-01,37,""LIQUOR,WINE,BEER"",0.0,0"
"1013,2013-01-01,37,MAGAZINES,0.0,0"
"1014,2013-01-01,37,MEATS,0.0,0"
"1015,2013-01-01,37,PERSONAL CARE,0.0,0"
"1016,2013-01-01,37,PET SUPPLIES,0.0,0"
"1017,2013-01-01,37,PLAYERS AND ELECTRONICS,0.0,0"
"1018,2013-01-01,37,POULTRY,0.0,0"
"1019,2013-01-01,37,PREPARED FOODS,0.0,0"
"1020,2013-01-01,37,PRODUCE,0.0,0"
"1021,2013-01-01,37,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1022,2013-01-01,37,SEAFOOD,0.0,0"
"1023,2013-01-01,38,AUTOMOTIVE,0.0,0"
"1024,2013-01-01,38,BABY CARE,0.0,0"
"1025,2013-01-01,38,BEAUTY,0.0,0"
"1026,2013-01-01,38,BEVERAGES,0.0,0"
"1027,2013-01-01,38,BOOKS,0.0,0"
"1028,2013-01-01,38,BREAD/BAKERY,0.0,0"
"1029,2013-01-01,38,CELEBRATION,0.0,0"
"1030,2013-01-01,38,CLEANING,0.0,0"
"1031,2013-01-01,38,DAIRY,0.0,0"
"1032,2013-01-01,38,DELI,0.0,0"
"1033,2013-01-01,38,EGGS,0.0,0"
"1034,2013-01-01,38,FROZEN FOODS,0.0,0"
"1035,2013-01-01,38,GROCERY I,0.0,0"
"1036,2013-01-01,38,GROCERY II,0.0,0"
"1037,2013-01-01,38,HARDWARE,0.0,0"
"1038,2013-01-01,38,HOME AND KITCHEN I,0.0,0"
"1039,2013-01-01,38,HOME AND KITCHEN II,0.0,0"
"1040,2013-01-01,38,HOME APPLIANCES,0.0,0"
"1041,2013-01-01,38,HOME CARE,0.0,0"
"1042,2013-01-01,38,LADIESWEAR,0.0,0"
"1043,2013-01-01,38,LAWN AND GARDEN,0.0,0"
"1044,2013-01-01,38,LINGERIE,0.0,0"
"1045,2013-01-01,38,""LIQUOR,WINE,BEER"",0.0,0"
"1046,2013-01-01,38,MAGAZINES,0.0,0"
"1047,2013-01-01,38,MEATS,0.0,0"
"1048,2013-01-01,38,PERSONAL CARE,0.0,0"
"1049,2013-01-01,38,PET SUPPLIES,0.0,0"
"1050,2013-01-01,38,PLAYERS AND ELECTRONICS,0.0,0"
"1051,2013-01-01,38,POULTRY,0.0,0"
"1052,2013-01-01,38,PREPARED FOODS,0.0,0"
"1053,2013-01-01,38,PRODUCE,0.0,0"
"1054,2013-01-01,38,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1055,2013-01-01,38,SEAFOOD,0.0,0"
"1056,2013-01-01,39,AUTOMOTIVE,0.0,0"
"1057,2013-01-01,39,BABY CARE,0.0,0"
"1058,2013-01-01,39,BEAUTY,0.0,0"
"1059,2013-01-01,39,BEVERAGES,0.0,0"
"1060,2013-01-01,39,BOOKS,0.0,0"
"1061,2013-01-01,39,BREAD/BAKERY,0.0,0"
"1062,2013-01-01,39,CELEBRATION,0.0,0"
"1063,2013-01-01,39,CLEANING,0.0,0"
"1064,2013-01-01,39,DAIRY,0.0,0"
"1065,2013-01-01,39,DELI,0.0,0"
"1066,2013-01-01,39,EGGS,0.0,0"
"1067,2013-01-01,39,FROZEN FOODS,0.0,0"
"1068,2013-01-01,39,GROCERY I,0.0,0"
"1069,2013-01-01,39,GROCERY II,0.0,0"
"1070,2013-01-01,39,HARDWARE,0.0,0"
"1071,2013-01-01,39,HOME AND KITCHEN I,0.0,0"
"1072,2013-01-01,39,HOME AND KITCHEN II,0.0,0"
"1073,2013-01-01,39,HOME APPLIANCES,0.0,0"
"1074,2013-01-01,39,HOME CARE,0.0,0"
"1075,2013-01-01,39,LADIESWEAR,0.0,0"
"1076,2013-01-01,39,LAWN AND GARDEN,0.0,0"
"1077,2013-01-01,39,LINGERIE,0.0,0"
"1078,2013-01-01,39,""LIQUOR,WINE,BEER"",0.0,0"
"1079,2013-01-01,39,MAGAZINES,0.0,0"
"1080,2013-01-01,39,MEATS,0.0,0"
"1081,2013-01-01,39,PERSONAL CARE,0.0,0"
"1082,2013-01-01,39,PET SUPPLIES,0.0,0"
"1083,2013-01-01,39,PLAYERS AND ELECTRONICS,0.0,0"
"1084,2013-01-01,39,POULTRY,0.0,0"
"1085,2013-01-01,39,PREPARED FOODS,0.0,0"
"1086,2013-01-01,39,PRODUCE,0.0,0"
"1087,2013-01-01,39,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1088,2013-01-01,39,SEAFOOD,0.0,0"
"1089,2013-01-01,4,AUTOMOTIVE,0.0,0"
"1090,2013-01-01,4,BABY CARE,0.0,0"
"1091,2013-01-01,4,BEAUTY,0.0,0"
"1092,2013-01-01,4,BEVERAGES,0.0,0"
"1093,2013-01-01,4,BOOKS,0.0,0"
"1094,2013-01-01,4,BREAD/BAKERY,0.0,0"
"1095,2013-01-01,4,CELEBRATION,0.0,0"
"1096,2013-01-01,4,CLEANING,0.0,0"
"1097,2013-01-01,4,DAIRY,0.0,0"
"1098,2013-01-01,4,DELI,0.0,0"
"1099,2013-01-01,4,EGGS,0.0,0"
"1100,2013-01-01,4,FROZEN FOODS,0.0,0"
"1101,2013-01-01,4,GROCERY I,0.0,0"
"1102,2013-01-01,4,GROCERY II,0.0,0"
"1103,2013-01-01,4,HARDWARE,0.0,0"
"1104,2013-01-01,4,HOME AND KITCHEN I,0.0,0"
"1105,2013-01-01,4,HOME AND KITCHEN II,0.0,0"
"1106,2013-01-01,4,HOME APPLIANCES,0.0,0"
"1107,2013-01-01,4,HOME CARE,0.0,0"
"1108,2013-01-01,4,LADIESWEAR,0.0,0"
"1109,2013-01-01,4,LAWN AND GARDEN,0.0,0"
"1110,2013-01-01,4,LINGERIE,0.0,0"
"1111,2013-01-01,4,""LIQUOR,WINE,BEER"",0.0,0"
"1112,2013-01-01,4,MAGAZINES,0.0,0"
"1113,2013-01-01,4,MEATS,0.0,0"
"1114,2013-01-01,4,PERSONAL CARE,0.0,0"
"1115,2013-01-01,4,PET SUPPLIES,0.0,0"
"1116,2013-01-01,4,PLAYERS AND ELECTRONICS,0.0,0"
"1117,2013-01-01,4,POULTRY,0.0,0"
"1118,2013-01-01,4,PREPARED FOODS,0.0,0"
"1119,2013-01-01,4,PRODUCE,0.0,0"
"1120,2013-01-01,4,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1121,2013-01-01,4,SEAFOOD,0.0,0"
"1122,2013-01-01,40,AUTOMOTIVE,0.0,0"
"1123,2013-01-01,40,BABY CARE,0.0,0"
"1124,2013-01-01,40,BEAUTY,0.0,0"
"1125,2013-01-01,40,BEVERAGES,0.0,0"
"1126,2013-01-01,40,BOOKS,0.0,0"
"1127,2013-01-01,40,BREAD/BAKERY,0.0,0"
"1128,2013-01-01,40,CELEBRATION,0.0,0"
"1129,2013-01-01,40,CLEANING,0.0,0"
"1130,2013-01-01,40,DAIRY,0.0,0"
"1131,2013-01-01,40,DELI,0.0,0"
"1132,2013-01-01,40,EGGS,0.0,0"
"1133,2013-01-01,40,FROZEN FOODS,0.0,0"
"1134,2013-01-01,40,GROCERY I,0.0,0"
"1135,2013-01-01,40,GROCERY II,0.0,0"
"1136,2013-01-01,40,HARDWARE,0.0,0"
"1137,2013-01-01,40,HOME AND KITCHEN I,0.0,0"
"1138,2013-01-01,40,HOME AND KITCHEN II,0.0,0"
"1139,2013-01-01,40,HOME APPLIANCES,0.0,0"
"1140,2013-01-01,40,HOME CARE,0.0,0"
"1141,2013-01-01,40,LADIESWEAR,0.0,0"
"1142,2013-01-01,40,LAWN AND GARDEN,0.0,0"
"1143,2013-01-01,40,LINGERIE,0.0,0"
"1144,2013-01-01,40,""LIQUOR,WINE,BEER"",0.0,0"
"1145,2013-01-01,40,MAGAZINES,0.0,0"
"1146,2013-01-01,40,MEATS,0.0,0"
"1147,2013-01-01,40,PERSONAL CARE,0.0,0"
"1148,2013-01-01,40,PET SUPPLIES,0.0,0"
"1149,2013-01-01,40,PLAYERS AND ELECTRONICS,0.0,0"
"1150,2013-01-01,40,POULTRY,0.0,0"
"1151,2013-01-01,40,PREPARED FOODS,0.0,0"
"1152,2013-01-01,40,PRODUCE,0.0,0"
"1153,2013-01-01,40,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1154,2013-01-01,40,SEAFOOD,0.0,0"
"1155,2013-01-01,41,AUTOMOTIVE,0.0,0"
"1156,2013-01-01,41,BABY CARE,0.0,0"
"1157,2013-01-01,41,BEAUTY,0.0,0"
"1158,2013-01-01,41,BEVERAGES,0.0,0"
"1159,2013-01-01,41,BOOKS,0.0,0"
"1160,2013-01-01,41,BREAD/BAKERY,0.0,0"
"1161,2013-01-01,41,CELEBRATION,0.0,0"
"1162,2013-01-01,41,CLEANING,0.0,0"
"1163,2013-01-01,41,DAIRY,0.0,0"
"1164,2013-01-01,41,DELI,0.0,0"
"1165,2013-01-01,41,EGGS,0.0,0"
"1166,2013-01-01,41,FROZEN FOODS,0.0,0"
"1167,2013-01-01,41,GROCERY I,0.0,0"
"1168,2013-01-01,41,GROCERY II,0.0,0"
"1169,2013-01-01,41,HARDWARE,0.0,0"
"1170,2013-01-01,41,HOME AND KITCHEN I,0.0,0"
"1171,2013-01-01,41,HOME AND KITCHEN II,0.0,0"
"1172,2013-01-01,41,HOME APPLIANCES,0.0,0"
"1173,2013-01-01,41,HOME CARE,0.0,0"
"1174,2013-01-01,41,LADIESWEAR,0.0,0"
"1175,2013-01-01,41,LAWN AND GARDEN,0.0,0"
"1176,2013-01-01,41,LINGERIE,0.0,0"
"1177,2013-01-01,41,""LIQUOR,WINE,BEER"",0.0,0"
"1178,2013-01-01,41,MAGAZINES,0.0,0"
"1179,2013-01-01,41,MEATS,0.0,0"
"1180,2013-01-01,41,PERSONAL CARE,0.0,0"
"1181,2013-01-01,41,PET SUPPLIES,0.0,0"
"1182,2013-01-01,41,PLAYERS AND ELECTRONICS,0.0,0"
"1183,2013-01-01,41,POULTRY,0.0,0"
"1184,2013-01-01,41,PREPARED FOODS,0.0,0"
"1185,2013-01-01,41,PRODUCE,0.0,0"
"1186,2013-01-01,41,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1187,2013-01-01,41,SEAFOOD,0.0,0"
"1188,2013-01-01,42,AUTOMOTIVE,0.0,0"
"1189,2013-01-01,42,BABY CARE,0.0,0"
"1190,2013-01-01,42,BEAUTY,0.0,0"
"1191,2013-01-01,42,BEVERAGES,0.0,0"
"1192,2013-01-01,42,BOOKS,0.0,0"
"1193,2013-01-01,42,BREAD/BAKERY,0.0,0"
"1194,2013-01-01,42,CELEBRATION,0.0,0"
"1195,2013-01-01,42,CLEANING,0.0,0"
"1196,2013-01-01,42,DAIRY,0.0,0"
"1197,2013-01-01,42,DELI,0.0,0"
"1198,2013-01-01,42,EGGS,0.0,0"
"1199,2013-01-01,42,FROZEN FOODS,0.0,0"
"1200,2013-01-01,42,GROCERY I,0.0,0"
"1201,2013-01-01,42,GROCERY II,0.0,0"
"1202,2013-01-01,42,HARDWARE,0.0,0"
"1203,2013-01-01,42,HOME AND KITCHEN I,0.0,0"
"1204,2013-01-01,42,HOME AND KITCHEN II,0.0,0"
"1205,2013-01-01,42,HOME APPLIANCES,0.0,0"
"1206,2013-01-01,42,HOME CARE,0.0,0"
"1207,2013-01-01,42,LADIESWEAR,0.0,0"
"1208,2013-01-01,42,LAWN AND GARDEN,0.0,0"
"1209,2013-01-01,42,LINGERIE,0.0,0"
"1210,2013-01-01,42,""LIQUOR,WINE,BEER"",0.0,0"
"1211,2013-01-01,42,MAGAZINES,0.0,0"
"1212,2013-01-01,42,MEATS,0.0,0"
"1213,2013-01-01,42,PERSONAL CARE,0.0,0"
"1214,2013-01-01,42,PET SUPPLIES,0.0,0"
"1215,2013-01-01,42,PLAYERS AND ELECTRONICS,0.0,0"
"1216,2013-01-01,42,POULTRY,0.0,0"
"1217,2013-01-01,42,PREPARED FOODS,0.0,0"
"1218,2013-01-01,42,PRODUCE,0.0,0"
"1219,2013-01-01,42,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1220,2013-01-01,42,SEAFOOD,0.0,0"
"1221,2013-01-01,43,AUTOMOTIVE,0.0,0"
"1222,2013-01-01,43,BABY CARE,0.0,0"
"1223,2013-01-01,43,BEAUTY,0.0,0"
"1224,2013-01-01,43,BEVERAGES,0.0,0"
"1225,2013-01-01,43,BOOKS,0.0,0"
"1226,2013-01-01,43,BREAD/BAKERY,0.0,0"
"1227,2013-01-01,43,CELEBRATION,0.0,0"
"1228,2013-01-01,43,CLEANING,0.0,0"
"1229,2013-01-01,43,DAIRY,0.0,0"
"1230,2013-01-01,43,DELI,0.0,0"
"1231,2013-01-01,43,EGGS,0.0,0"
"1232,2013-01-01,43,FROZEN FOODS,0.0,0"
"1233,2013-01-01,43,GROCERY I,0.0,0"
"1234,2013-01-01,43,GROCERY II,0.0,0"
"1235,2013-01-01,43,HARDWARE,0.0,0"
"1236,2013-01-01,43,HOME AND KITCHEN I,0.0,0"
"1237,2013-01-01,43,HOME AND KITCHEN II,0.0,0"
"1238,2013-01-01,43,HOME APPLIANCES,0.0,0"
"1239,2013-01-01,43,HOME CARE,0.0,0"
"1240,2013-01-01,43,LADIESWEAR,0.0,0"
"1241,2013-01-01,43,LAWN AND GARDEN,0.0,0"
"1242,2013-01-01,43,LINGERIE,0.0,0"
"1243,2013-01-01,43,""LIQUOR,WINE,BEER"",0.0,0"
"1244,2013-01-01,43,MAGAZINES,0.0,0"
"1245,2013-01-01,43,MEATS,0.0,0"
"1246,2013-01-01,43,PERSONAL CARE,0.0,0"
"1247,2013-01-01,43,PET SUPPLIES,0.0,0"
"1248,2013-01-01,43,PLAYERS AND ELECTRONICS,0.0,0"
"1249,2013-01-01,43,POULTRY,0.0,0"
"1250,2013-01-01,43,PREPARED FOODS,0.0,0"
"1251,2013-01-01,43,PRODUCE,0.0,0"
"1252,2013-01-01,43,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1253,2013-01-01,43,SEAFOOD,0.0,0"
"1254,2013-01-01,44,AUTOMOTIVE,0.0,0"
"1255,2013-01-01,44,BABY CARE,0.0,0"
"1256,2013-01-01,44,BEAUTY,0.0,0"
"1257,2013-01-01,44,BEVERAGES,0.0,0"
"1258,2013-01-01,44,BOOKS,0.0,0"
"1259,2013-01-01,44,BREAD/BAKERY,0.0,0"
"1260,2013-01-01,44,CELEBRATION,0.0,0"
"1261,2013-01-01,44,CLEANING,0.0,0"
"1262,2013-01-01,44,DAIRY,0.0,0"
"1263,2013-01-01,44,DELI,0.0,0"
"1264,2013-01-01,44,EGGS,0.0,0"
"1265,2013-01-01,44,FROZEN FOODS,0.0,0"
"1266,2013-01-01,44,GROCERY I,0.0,0"
"1267,2013-01-01,44,GROCERY II,0.0,0"
"1268,2013-01-01,44,HARDWARE,0.0,0"
"1269,2013-01-01,44,HOME AND KITCHEN I,0.0,0"
"1270,2013-01-01,44,HOME AND KITCHEN II,0.0,0"
"1271,2013-01-01,44,HOME APPLIANCES,0.0,0"
"1272,2013-01-01,44,HOME CARE,0.0,0"
"1273,2013-01-01,44,LADIESWEAR,0.0,0"
"1274,2013-01-01,44,LAWN AND GARDEN,0.0,0"
"1275,2013-01-01,44,LINGERIE,0.0,0"
"1276,2013-01-01,44,""LIQUOR,WINE,BEER"",0.0,0"
"1277,2013-01-01,44,MAGAZINES,0.0,0"
"1278,2013-01-01,44,MEATS,0.0,0"
"1279,2013-01-01,44,PERSONAL CARE,0.0,0"
"1280,2013-01-01,44,PET SUPPLIES,0.0,0"
"1281,2013-01-01,44,PLAYERS AND ELECTRONICS,0.0,0"
"1282,2013-01-01,44,POULTRY,0.0,0"
"1283,2013-01-01,44,PREPARED FOODS,0.0,0"
"1284,2013-01-01,44,PRODUCE,0.0,0"
"1285,2013-01-01,44,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1286,2013-01-01,44,SEAFOOD,0.0,0"
"1287,2013-01-01,45,AUTOMOTIVE,0.0,0"
"1288,2013-01-01,45,BABY CARE,0.0,0"
"1289,2013-01-01,45,BEAUTY,0.0,0"
"1290,2013-01-01,45,BEVERAGES,0.0,0"
"1291,2013-01-01,45,BOOKS,0.0,0"
"1292,2013-01-01,45,BREAD/BAKERY,0.0,0"
"1293,2013-01-01,45,CELEBRATION,0.0,0"
"1294,2013-01-01,45,CLEANING,0.0,0"
"1295,2013-01-01,45,DAIRY,0.0,0"
"1296,2013-01-01,45,DELI,0.0,0"
"1297,2013-01-01,45,EGGS,0.0,0"
"1298,2013-01-01,45,FROZEN FOODS,0.0,0"
"1299,2013-01-01,45,GROCERY I,0.0,0"
"1300,2013-01-01,45,GROCERY II,0.0,0"
"1301,2013-01-01,45,HARDWARE,0.0,0"
"1302,2013-01-01,45,HOME AND KITCHEN I,0.0,0"
"1303,2013-01-01,45,HOME AND KITCHEN II,0.0,0"
"1304,2013-01-01,45,HOME APPLIANCES,0.0,0"
"1305,2013-01-01,45,HOME CARE,0.0,0"
"1306,2013-01-01,45,LADIESWEAR,0.0,0"
"1307,2013-01-01,45,LAWN AND GARDEN,0.0,0"
"1308,2013-01-01,45,LINGERIE,0.0,0"
"1309,2013-01-01,45,""LIQUOR,WINE,BEER"",0.0,0"
"1310,2013-01-01,45,MAGAZINES,0.0,0"
"1311,2013-01-01,45,MEATS,0.0,0"
"1312,2013-01-01,45,PERSONAL CARE,0.0,0"
"1313,2013-01-01,45,PET SUPPLIES,0.0,0"
"1314,2013-01-01,45,PLAYERS AND ELECTRONICS,0.0,0"
"1315,2013-01-01,45,POULTRY,0.0,0"
"1316,2013-01-01,45,PREPARED FOODS,0.0,0"
"1317,2013-01-01,45,PRODUCE,0.0,0"
"1318,2013-01-01,45,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1319,2013-01-01,45,SEAFOOD,0.0,0"
"1320,2013-01-01,46,AUTOMOTIVE,0.0,0"
"1321,2013-01-01,46,BABY CARE,0.0,0"
"1322,2013-01-01,46,BEAUTY,0.0,0"
"1323,2013-01-01,46,BEVERAGES,0.0,0"
"1324,2013-01-01,46,BOOKS,0.0,0"
"1325,2013-01-01,46,BREAD/BAKERY,0.0,0"
"1326,2013-01-01,46,CELEBRATION,0.0,0"
"1327,2013-01-01,46,CLEANING,0.0,0"
"1328,2013-01-01,46,DAIRY,0.0,0"
"1329,2013-01-01,46,DELI,0.0,0"
"1330,2013-01-01,46,EGGS,0.0,0"
"1331,2013-01-01,46,FROZEN FOODS,0.0,0"
"1332,2013-01-01,46,GROCERY I,0.0,0"
"1333,2013-01-01,46,GROCERY II,0.0,0"
"1334,2013-01-01,46,HARDWARE,0.0,0"
"1335,2013-01-01,46,HOME AND KITCHEN I,0.0,0"
"1336,2013-01-01,46,HOME AND KITCHEN II,0.0,0"
"1337,2013-01-01,46,HOME APPLIANCES,0.0,0"
"1338,2013-01-01,46,HOME CARE,0.0,0"
"1339,2013-01-01,46,LADIESWEAR,0.0,0"
"1340,2013-01-01,46,LAWN AND GARDEN,0.0,0"
"1341,2013-01-01,46,LINGERIE,0.0,0"
"1342,2013-01-01,46,""LIQUOR,WINE,BEER"",0.0,0"
"1343,2013-01-01,46,MAGAZINES,0.0,0"
"1344,2013-01-01,46,MEATS,0.0,0"
"1345,2013-01-01,46,PERSONAL CARE,0.0,0"
"1346,2013-01-01,46,PET SUPPLIES,0.0,0"
"1347,2013-01-01,46,PLAYERS AND ELECTRONICS,0.0,0"
"1348,2013-01-01,46,POULTRY,0.0,0"
"1349,2013-01-01,46,PREPARED FOODS,0.0,0"
"1350,2013-01-01,46,PRODUCE,0.0,0"
"1351,2013-01-01,46,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1352,2013-01-01,46,SEAFOOD,0.0,0"
"1353,2013-01-01,47,AUTOMOTIVE,0.0,0"
"1354,2013-01-01,47,BABY CARE,0.0,0"
"1355,2013-01-01,47,BEAUTY,0.0,0"
"1356,2013-01-01,47,BEVERAGES,0.0,0"
"1357,2013-01-01,47,BOOKS,0.0,0"
"1358,2013-01-01,47,BREAD/BAKERY,0.0,0"
"1359,2013-01-01,47,CELEBRATION,0.0,0"
"1360,2013-01-01,47,CLEANING,0.0,0"
"1361,2013-01-01,47,DAIRY,0.0,0"
"1362,2013-01-01,47,DELI,0.0,0"
"1363,2013-01-01,47,EGGS,0.0,0"
"1364,2013-01-01,47,FROZEN FOODS,0.0,0"
"1365,2013-01-01,47,GROCERY I,0.0,0"
"1366,2013-01-01,47,GROCERY II,0.0,0"
"1367,2013-01-01,47,HARDWARE,0.0,0"
"1368,2013-01-01,47,HOME AND KITCHEN I,0.0,0"
"1369,2013-01-01,47,HOME AND KITCHEN II,0.0,0"
"1370,2013-01-01,47,HOME APPLIANCES,0.0,0"
"1371,2013-01-01,47,HOME CARE,0.0,0"
"1372,2013-01-01,47,LADIESWEAR,0.0,0"
"1373,2013-01-01,47,LAWN AND GARDEN,0.0,0"
"1374,2013-01-01,47,LINGERIE,0.0,0"
"1375,2013-01-01,47,""LIQUOR,WINE,BEER"",0.0,0"
"1376,2013-01-01,47,MAGAZINES,0.0,0"
"1377,2013-01-01,47,MEATS,0.0,0"
"1378,2013-01-01,47,PERSONAL CARE,0.0,0"
"1379,2013-01-01,47,PET SUPPLIES,0.0,0"
"1380,2013-01-01,47,PLAYERS AND ELECTRONICS,0.0,0"
"1381,2013-01-01,47,POULTRY,0.0,0"
"1382,2013-01-01,47,PREPARED FOODS,0.0,0"
"1383,2013-01-01,47,PRODUCE,0.0,0"
"1384,2013-01-01,47,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1385,2013-01-01,47,SEAFOOD,0.0,0"
"1386,2013-01-01,48,AUTOMOTIVE,0.0,0"
"1387,2013-01-01,48,BABY CARE,0.0,0"
"1388,2013-01-01,48,BEAUTY,0.0,0"
"1389,2013-01-01,48,BEVERAGES,0.0,0"
"1390,2013-01-01,48,BOOKS,0.0,0"
"1391,2013-01-01,48,BREAD/BAKERY,0.0,0"
"1392,2013-01-01,48,CELEBRATION,0.0,0"
"1393,2013-01-01,48,CLEANING,0.0,0"
"1394,2013-01-01,48,DAIRY,0.0,0"
"1395,2013-01-01,48,DELI,0.0,0"
"1396,2013-01-01,48,EGGS,0.0,0"
"1397,2013-01-01,48,FROZEN FOODS,0.0,0"
"1398,2013-01-01,48,GROCERY I,0.0,0"
"1399,2013-01-01,48,GROCERY II,0.0,0"
"1400,2013-01-01,48,HARDWARE,0.0,0"
"1401,2013-01-01,48,HOME AND KITCHEN I,0.0,0"
"1402,2013-01-01,48,HOME AND KITCHEN II,0.0,0"
"1403,2013-01-01,48,HOME APPLIANCES,0.0,0"
"1404,2013-01-01,48,HOME CARE,0.0,0"
"1405,2013-01-01,48,LADIESWEAR,0.0,0"
"1406,2013-01-01,48,LAWN AND GARDEN,0.0,0"
"1407,2013-01-01,48,LINGERIE,0.0,0"
"1408,2013-01-01,48,""LIQUOR,WINE,BEER"",0.0,0"
"1409,2013-01-01,48,MAGAZINES,0.0,0"
"1410,2013-01-01,48,MEATS,0.0,0"
"1411,2013-01-01,48,PERSONAL CARE,0.0,0"
"1412,2013-01-01,48,PET SUPPLIES,0.0,0"
"1413,2013-01-01,48,PLAYERS AND ELECTRONICS,0.0,0"
"1414,2013-01-01,48,POULTRY,0.0,0"
"1415,2013-01-01,48,PREPARED FOODS,0.0,0"
"1416,2013-01-01,48,PRODUCE,0.0,0"
"1417,2013-01-01,48,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1418,2013-01-01,48,SEAFOOD,0.0,0"
"1419,2013-01-01,49,AUTOMOTIVE,0.0,0"
"1420,2013-01-01,49,BABY CARE,0.0,0"
"1421,2013-01-01,49,BEAUTY,0.0,0"
"1422,2013-01-01,49,BEVERAGES,0.0,0"
"1423,2013-01-01,49,BOOKS,0.0,0"
"1424,2013-01-01,49,BREAD/BAKERY,0.0,0"
"1425,2013-01-01,49,CELEBRATION,0.0,0"
"1426,2013-01-01,49,CLEANING,0.0,0"
"1427,2013-01-01,49,DAIRY,0.0,0"
"1428,2013-01-01,49,DELI,0.0,0"
"1429,2013-01-01,49,EGGS,0.0,0"
"1430,2013-01-01,49,FROZEN FOODS,0.0,0"
"1431,2013-01-01,49,GROCERY I,0.0,0"
"1432,2013-01-01,49,GROCERY II,0.0,0"
"1433,2013-01-01,49,HARDWARE,0.0,0"
"1434,2013-01-01,49,HOME AND KITCHEN I,0.0,0"
"1435,2013-01-01,49,HOME AND KITCHEN II,0.0,0"
"1436,2013-01-01,49,HOME APPLIANCES,0.0,0"
"1437,2013-01-01,49,HOME CARE,0.0,0"
"1438,2013-01-01,49,LADIESWEAR,0.0,0"
"1439,2013-01-01,49,LAWN AND GARDEN,0.0,0"
"1440,2013-01-01,49,LINGERIE,0.0,0"
"1441,2013-01-01,49,""LIQUOR,WINE,BEER"",0.0,0"
"1442,2013-01-01,49,MAGAZINES,0.0,0"
"1443,2013-01-01,49,MEATS,0.0,0"
"1444,2013-01-01,49,PERSONAL CARE,0.0,0"
"1445,2013-01-01,49,PET SUPPLIES,0.0,0"
"1446,2013-01-01,49,PLAYERS AND ELECTRONICS,0.0,0"
"1447,2013-01-01,49,POULTRY,0.0,0"
"1448,2013-01-01,49,PREPARED FOODS,0.0,0"
"1449,2013-01-01,49,PRODUCE,0.0,0"
"1450,2013-01-01,49,SCHOOL AND OFFICE SUPPLIES,0.0,0"
"1451,2013-01-01,49,SEAFOOD,0.0,0"
"1452,2013-01-01,5,AUTOMOTIVE,0.0,0"
"1453,2013-01-01,5,BABY CARE,0.0,0"
"1454,2013-01-01,5,BEAUTY,0.0,0"
"1455,2013-01-01,5,BEVERAGES,0.0,0"
"1456,2013-01-01,5,BOOKS,0.0,0"
"1457,2013-01-01,5,BREAD/BAKERY,0.0,0"
"1458,2013-01-01,5,CELEBRATION,0.0,0"
"1459,2013-01-01,5,CLEANING,0.0,0"
"1460,2013-01-01,5,DAIRY,0.0,0"
"1461,2013-01-01,5,DELI,0.0,0"
"1462,2013-01-01,5,EGGS,0.0,0"
"1463,2013-01-01,5,FROZEN FOODS,0.0,0"
"1464,2013-01-01,5,GROCERY I,0.0,0"
"1465,2013-01-01,5,GROCERY II,0.0,0"
"1466,2013-01-01,5,HARDWARE,0.0,0"
"1467,2013-01-01,5,HOME AND KITCHEN I,0.0,0"
"1468,2013-01-01,5,HOME AND KITCHEN II,0.0,0"
"1469,2013-01-01,5,HOME APPLIANCES,0.0,0"
"1470,2013-01-01,5,HOME CARE,0.0,0"
"1471,2013-01-01,5,LADIESWEAR,0.0,0"
"1472,2013-01-01,5,LAWN AND GARDEN,0.0,0"
